X--Trace 1::[interactive: TIME],Y--Trace 1::[vS: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[vO: V(2)-V(3)],,X--Trace 3::[interactive: TIME],Y--Trace 3::[vD2: V(1)-V(2)],,X--Trace 4::[interactive: TIME],Y--Trace 4::[vD1: V(3)-V(1)],,X--Trace 5::[interactive: TIME],Y--Trace 5::[iO: -I(R)]
0.1522291666666663,231.7566409586856,,0.1522291666666663,229.92693664841659,,0.1522291666666663,0.9148521551346391,,0.1522291666666663,-230.84178880355122,,0.1522291666666663,22.99269366484166
0.15274999999999964,267.80007055389405,,0.15274999999999964,265.96283570108073,,0.15274999999999964,0.9186174264067404,,0.15274999999999964,-266.8814531274875,,0.15274999999999964,26.596283570108074
0.15327083333333297,293.55209362172616,,0.15327083333333297,291.71007898034065,,0.15327083333333297,0.9210073206928087,,0.15327083333333297,-292.63108630103346,,0.15327083333333297,29.171007898034066
0.1537916666666663,308.0230743575861,,0.1537916666666663,306.17850637133256,,0.1537916666666663,0.9222839931268823,,0.1537916666666663,-307.10079036445944,,0.1537916666666663,30.61785063713326
0.15431249999999963,310.65690108721435,,0.15431249999999963,308.811894968946,,0.15431249999999963,0.9225030591342716,,0.15431249999999963,-309.73439802808025,,0.15431249999999963,30.8811894968946
0.15483333333333296,301.3523573264582,,0.15483333333333296,299.5089372732156,,0.15483333333333296,0.9217100266213833,,0.15483333333333296,-300.430647299837,,0.15483333333333296,29.950893727321564
0.1553541666666663,280.4670114739954,,0.1553541666666663,278.6273246197995,,0.1553541666666663,0.9198434270980442,,0.1553541666666663,-279.5471680468975,,0.1553541666666663,27.86273246197995
0.15587499999999962,248.80347565829783,,0.15587499999999962,246.9700734551752,,0.15587499999999962,0.9167011015614435,,0.15587499999999962,-247.88677455673664,,0.15587499999999962,24.69700734551752
0.15639583333333296,207.5785618036495,,0.15639583333333296,205.75460427014502,,0.15639583333333296,0.9119787667523838,,0.15639583333333296,-206.6665830368974,,0.15639583333333296,20.575460427014505
0.1569166666666663,158.3765202302856,,0.1569166666666663,156.56669467508883,,0.1569166666666663,0.9049127775985255,,0.1569166666666663,-157.47160745268735,,0.1569166666666663,15.656669467508884
0.15743749999999962,103.08815780304765,,0.15743749999999962,101.30085053061694,,0.15743749999999962,0.8936536362155039,,0.15743749999999962,-102.19450416683244,,0.15743749999999962,10.130085053061695
0.15795833333333295,43.83817528394355,,0.15795833333333295,42.096296193006246,,0.15795833333333295,0.8709395454687865,,0.15795833333333295,-42.96723573847503,,0.15795833333333295,4.209629619300625
0.15847916666666628,-17.096483726590563,,0.15847916666666628,15.406595346709299,,0.15847916666666628,-16.251539536650075,,0.15847916666666628,0.8449441899407759,,0.15847916666666628,1.54065953467093
0.1589999999999996,-77.37413445532819,,0.1589999999999996,75.60196734623908,,0.1589999999999996,-76.48805090078378,,0.1589999999999996,0.8860835545446974,,0.1589999999999996,7.560196734623908
0.15952083333333295,-134.6783405888643,,0.15952083333333295,132.87700179343798,,0.15952083333333295,-133.77767119115128,,0.15952083333333295,0.9006693977133011,,0.15952083333333295,13.2877001793438
0.16004166666666628,-186.80693362205392,,0.16004166666666628,184.98846335529666,,0.16004166666666628,-185.89769848867542,,0.16004166666666628,0.9092351333787576,,0.16004166666666628,18.498846335529667
0.1605624999999996,-231.75664095868336,,0.1605624999999996,229.9269366484143,,0.1605624999999996,-230.84178880354898,,0.1605624999999996,0.9148521551346676,,0.1605624999999996,22.992693664841433
0.16108333333333294,-267.80007055389234,,0.16108333333333294,265.96283570107903,,0.16108333333333294,-266.88145312748577,,0.16108333333333294,0.9186174264067404,,0.16108333333333294,26.596283570107904
0.16160416666666627,-293.552093621725,,0.16160416666666627,291.71007898033946,,0.16160416666666627,-292.6310863010323,,0.16160416666666627,0.9210073206928655,,0.16160416666666627,29.17100789803395
0.1621249999999996,-308.02307435758564,,0.1621249999999996,306.1785063713321,,0.1621249999999996,-307.100790364459,,0.1621249999999996,0.9222839931268823,,0.1621249999999996,30.617850637133213
